prices.amountMax,prices.amountMin,prices.isAvailable,prices.condition,prices.currency,prices.isSale,prices.merchant,prices.online/offline,prices.shipping,brand,weight,prices.sellcount,prices.average
160.99,160.99,1,1,1,0,0,0,0,0,14.7,1,1
161,161,1,1,1,1,0,1,0,0,0.25,1,1
200,122.53,1,1,1,1,0,1,1,0,7.8,1,1
161.28,161.28,1,1,1,0,0,1,1,0,9,0,1
161.38,161.38,1,1,1,0,0,1,1,0,17.13,0,1
200,123.62,1,1,1,1,0,1,1,0,2.96,0,1
179.99,143.64,1,1,1,1,0,1,1,0,18.298,1,1
161.95,161.95,1,1,1,0,1,1,0,0,0.8,0,1
161.98,161.98,1,1,1,1,1,1,0,0,0.36875,0,1
161.99,161.99,0,3,1,0,1,0,0,1,0.61,1,1
161.99,161.99,1,1,1,0,0,0,0,0,2.34,1,1
161.99,161.99,1,1,1,0,0,0,0,0,0.41875,1,1
161.99,161.99,1,1,1,0,0,0,0,0,4.94,0,1
161.99,161.99,1,1,1,1,0,0,0,0,3.3,0,1
161.99,161.99,1,1,1,1,0,0,0,1,3.7,1,1
161.99,161.99,1,1,1,0,0,0,0,0,17.13,0,1
161.99,161.99,1,3,1,0,0,0,0,0,0.2,1,1
161.99,161.99,1,1,1,0,0,0,0,0,1,1,1
168.97,155.63,1,1,1,1,0,1,1,0,1.43,0,1
249.99,74.95,1,1,1,1,0,1,1,0,4.7,0,1
162.47,162.47,1,1,1,0,0,1,0,0,0.4,1,1
169.99,154.99,1,3,1,0,1,0,0,0,24.9,1,1
162.92,162.92,1,1,1,0,1,1,1,0,0.04,1,1
162.98,162.98,1,1,1,0,0,0,0,0,0.23125,0,1
162.99,162.99,1,1,1,0,0,0,0,0,4.5,0,1
162.99,162.99,1,1,1,0,0,0,0,0,63.5,1,1
162.99,162.99,1,1,1,1,0,0,0,0,1,1,1
162.99,162.99,1,1,1,0,0,0,0,0,7.1,1,1
162.99,162.99,1,1,1,0,1,1,0,0,1.43,0,1
162.99,162.99,1,3,1,0,0,0,0,0,2.2,0,1
198,128,1,1,1,1,0,1,1,1,0.36875,0,1
163,163,1,1,1,0,0,1,0,1,0.61,1,1
163.29,163.29,1,1,1,0,0,1,0,0,5.2,1,1
163.29,163.29,1,1,1,0,0,1,0,0,5.2,0,1
199.99,127.12,1,1,1,1,0,1,1,0,0.2425,0,1
163.61,163.61,0,1,1,0,1,0,0,0,26.7,0,1
163.98,163.98,1,1,1,0,1,1,1,0,5.95,0,1
163.98,163.98,1,1,1,0,1,1,1,0,25.8,0,1
163.99,163.99,0,3,1,1,0,0,0,0,15.4,0,1
163.99,163.99,1,1,1,0,1,1,0,1,0.771875,0,1
163.99,163.99,1,1,1,1,0,0,0,0,53.8,1,1
163.99,163.99,1,1,1,1,0,0,0,0,0.915,1,1
163.99,163.99,1,1,1,0,0,1,0,0,0.93125,1,1
163.99,163.99,1,1,1,1,0,0,0,0,0.0875,0,1
163.99,163.99,1,1,1,0,0,0,0,0,3,0,1
163.99,163.99,1,1,1,1,0,0,0,1,1.975,1,1
189.99,138,1,1,1,1,0,1,1,1,7,1,1
199.99,128,1,1,1,1,1,1,1,1,1.2,1,1
164,164,1,1,1,0,0,1,0,0,58.2,1,1
164.09,164.09,1,1,1,0,1,1,1,0,10,0,1
199.99,128.34,1,1,1,1,0,1,1,0,30,0,1
164.36,164.36,1,1,1,0,0,0,0,0,15.25,1,1
209.98,119,1,1,1,1,1,1,1,1,1.43,1,1
179.99,149,0,3,1,0,0,0,0,0,12.5,0,1
173.99,155.45,1,1,1,1,0,1,1,0,2,0,1
164.89,164.89,1,1,1,0,1,1,1,0,26,0,1
164.93,164.93,0,3,5,0,1,0,0,0,55,1,1
164.95,164.95,1,1,1,0,0,1,0,0,1.43,1,1
164.97,164.97,1,1,1,1,1,1,0,0,3.1,1,1
164.98,164.98,1,1,1,1,1,1,0,1,15.6,0,1
164.98,164.98,1,1,1,0,1,1,1,0,17.6,1,1
164.99,164.99,0,1,1,1,1,1,0,0,1.1,1,1
164.99,164.99,0,3,1,1,1,1,0,0,1.5,1,1
164.99,164.99,0,3,1,1,1,1,0,0,1.53,1,1
179.99,149.99,1,1,1,1,0,1,1,1,1.1,1,1
164.99,164.99,1,1,1,0,0,0,0,0,0.36,1,1
164.99,164.99,1,1,1,0,0,0,0,0,0.915,1,1
179.99,149.99,1,1,1,1,1,1,1,0,0.41,0,1
179.99,149.99,1,1,1,1,1,1,1,0,2.34,1,1
164.99,164.99,1,1,1,0,1,1,1,1,5.9,0,1
164.99,164.99,1,1,1,0,0,0,0,0,0.13125,1,1
164.99,164.99,1,1,1,0,0,0,0,0,23.8,1,1
164.99,164.99,1,1,1,0,0,0,0,0,2.2,0,1
164.99,164.99,1,1,1,0,0,0,0,0,3.7,0,1
169.99,159.99,1,3,1,0,1,0,0,0,0.9259,0,1
164.99,164.99,1,1,1,0,1,1,1,0,5.7,1,1
179.99,149.99,1,3,1,0,1,0,0,1,0.15,0,1
164.99,164.99,1,1,1,0,0,0,0,0,24.7,0,1
165,165,1,1,1,1,1,1,0,0,1.1,1,1
165,165,1,1,1,0,1,1,0,1,1.4,0,1
165,165,1,1,1,0,1,1,0,0,1.77,0,1
165.25,165.25,1,1,1,0,1,1,1,0,0.13125,0,1
180,150.95,1,1,1,1,0,1,1,0,0.1,0,1
165.83,165.83,0,1,1,0,0,0,0,0,0.13125,0,1
165.98,165.98,1,1,1,0,0,1,1,0,3.3,1,1
165.99,165.99,0,1,1,0,0,0,0,0,2.4,1,1
165.99,165.99,1,1,1,0,0,0,0,0,1.1,0,1
165.99,165.99,1,1,1,0,0,0,0,0,1,1,1
165.99,165.99,1,1,1,0,0,0,0,0,1.1,1,1
165.99,165.99,1,1,1,0,1,1,0,0,3.1,1,1
165.99,165.99,1,1,1,0,0,0,0,0,4.7,1,1
165.99,165.99,1,1,1,0,1,1,0,0,4.8,1,1
165.99,165.99,1,1,1,0,1,1,0,0,1,0,1
166.49,166.49,0,1,1,0,1,1,0,0,7,0,1
169.99,162.99,1,3,1,0,1,0,0,0,1,0,1
199.99,133,1,1,1,1,0,1,1,0,18.7,1,1
166.74,166.74,1,1,1,1,1,1,0,0,7,1,1
166.95,166.95,1,1,1,0,1,1,1,0,0.61,1,1
166.99,166.99,1,1,1,0,0,0,0,0,1.6,0,1
166.99,166.99,1,1,1,0,0,0,0,0,1,0,1
169.99,163.99,1,3,1,0,1,0,0,0,0.9259,0,1
175.45,158.81,1,1,1,1,0,1,1,0,0.93125,1,1
167.13,167.13,1,1,1,0,1,1,1,0,1.55,0,1
180.05,154.49,1,1,1,1,0,1,1,0,0.59525,1,1
167.41,167.41,1,1,1,0,0,1,1,0,1.2,1,1
167.42,167.42,0,1,1,0,0,0,0,0,32.8,0,1
199.99,134.99,1,1,1,1,0,1,1,0,0.19375,0,1
167.49,167.49,1,1,1,0,0,1,0,0,5.51,0,1
180,155.07,1,1,1,1,0,1,1,0,4.7,1,1
167.57,167.57,0,3,1,0,1,1,0,0,0.9259,0,1
167.57,167.57,1,1,1,0,1,1,1,0,70.3,0,1
167.6,167.6,1,1,1,0,1,1,1,0,1.55,0,1
167.76,167.76,0,1,2,1,1,1,1,0,4.95,0,1
167.95,167.95,0,1,1,0,1,1,0,0,1.1,1,1
167.99,167.99,0,3,1,1,1,0,0,0,1.25,0,1
167.99,167.99,0,3,1,1,0,1,0,1,8.4,0,1
167.99,167.99,0,1,1,0,0,0,0,0,14.2,1,1
167.99,167.99,1,1,1,0,0,0,0,0,4.25,0,1
167.99,167.99,1,1,1,1,1,1,0,1,0.04,1,1
167.99,167.99,1,1,1,0,1,1,0,0,0.9259,0,1
167.99,167.99,1,1,1,0,0,0,0,0,54.5,0,1
169.99,165.99,1,3,1,0,1,0,0,0,1.5,1,1
167.99,167.99,1,1,1,1,0,0,0,1,0.01,0,1
167.99,167.99,1,1,1,0,1,1,1,0,1.4,0,1
167.99,167.99,1,1,1,1,0,0,0,1,3.15,0,1
167.99,167.99,1,1,1,0,0,0,0,0,4.5,1,1
168,168,1,1,1,0,0,1,0,1,1.02,1,1
180,156.07,1,1,1,1,0,1,1,0,350,0,1
168.11,168.11,0,3,1,1,1,1,0,0,2.5,0,1
168.14,168.14,1,3,1,0,1,1,0,1,0.15,0,1
199.94,136.95,1,1,1,1,1,1,1,0,2.3,0,1
168.48,168.48,1,1,1,0,1,1,1,0,5.2,1,1
168.5,168.5,1,1,1,0,1,1,0,0,62.8,0,1
168.53,168.53,1,1,1,0,1,1,0,0,1.25,0,1
168.84,168.84,0,3,1,0,1,1,0,0,26,0,1
168.94,168.94,0,3,1,0,1,1,0,0,0.04,0,1
168.94,168.94,1,1,1,0,1,1,1,0,2.7,1,1
168.95,168.95,1,1,1,0,1,1,0,0,4.5,0,1
168.97,168.97,0,3,1,1,1,1,0,0,0.2875,0,1
168.99,168.99,1,1,1,1,0,0,0,0,21,1,1
179.99,157.99,1,1,1,1,0,1,1,1,3.09,0,1
168.99,168.99,1,1,1,0,0,1,0,1,0.08125,0,1
168.99,168.99,1,1,1,0,0,1,1,0,0.01,0,1
168.99,168.99,1,1,1,1,0,0,0,1,11.35,0,1
239.99,98,1,1,1,1,1,1,1,1,2.4,1,1
169,169,0,1,1,0,1,0,0,0,1.98,1,1
169,169,1,1,1,1,1,1,0,1,0.025,1,1
169,169,1,1,1,0,1,1,0,0,5.9,0,1
169,169,1,1,1,0,0,1,0,0,75,1,1
169,169,1,1,1,0,0,1,0,1,0.01875,1,1
169,169,1,1,1,0,0,1,1,0,15.25,0,1
169,169,1,1,1,0,0,1,1,0,70.3,0,1
169,169,1,1,1,0,0,1,1,0,21.1,1,1
169,169,1,1,1,0,1,1,0,0,70.3,1,1
169,169,1,1,1,0,1,1,0,1,0.19375,0,1
169,169,1,1,1,0,0,1,1,0,0.54375,1,1
169.12,169.12,1,1,1,0,1,1,1,0,6.19,1,1
169.2,169.2,0,1,2,0,0,1,1,0,0.41875,0,1
169.24,169.24,1,1,1,0,0,1,1,0,0.25625,0,1
169.29,169.29,1,1,1,0,0,1,1,0,3,1,1
169.66,169.66,1,1,1,0,1,1,0,0,0.870625,0,1
169.7,169.7,0,3,1,0,1,1,1,0,3,1,1
169.85,169.85,1,1,1,0,0,1,1,0,1.55,0,1
169.89,169.89,0,1,1,0,1,1,0,0,0.538125,0,1
169.95,169.95,0,1,1,0,1,1,0,1,0.15,0,1
169.95,169.95,0,1,1,0,0,0,0,0,51.7,0,1
169.95,169.95,1,3,1,0,1,1,0,1,2.4,1,1
169.95,169.95,1,1,1,0,1,1,0,0,0.45,1,1
169.95,169.95,1,1,1,0,0,1,0,0,0.45,1,1
169.96,169.96,0,3,1,1,0,1,0,0,0.5,1,1
169.98,169.98,0,3,1,0,1,1,0,0,0.98,0,1
169.98,169.98,1,1,1,0,0,0,0,0,4.5,1,1
169.98,169.98,1,1,1,0,1,1,0,0,2.2,0,1
199.97,140,1,1,1,1,0,1,1,0,0.15,0,1
169.99,169.99,0,1,1,0,0,0,0,0,0.83125,1,1
169.99,169.99,0,3,1,0,1,0,0,1,1.65,0,1
169.99,169.99,0,3,1,0,1,1,0,0,20.8,0,1
169.99,169.99,0,3,1,0,1,0,0,0,1.4,1,1
169.99,169.99,0,3,1,0,1,1,0,0,9,1,1
169.99,169.99,0,3,1,0,1,0,0,0,0.18,0,1
169.99,169.99,0,3,1,1,1,0,0,0,0.15,0,1
169.99,169.99,0,3,1,0,1,1,0,0,0.15,0,1
169.99,169.99,0,3,1,0,1,1,0,0,2.2,1,1
169.99,169.99,0,1,1,0,1,0,0,0,5.3,1,1
169.99,169.99,0,3,1,0,1,0,0,0,4.81,0,1
169.99,169.99,0,1,1,1,0,0,0,0,0.41875,1,1
169.99,169.99,0,1,1,0,1,0,0,0,18.7,1,1
169.99,169.99,0,1,1,0,0,0,0,0,7.2,0,1
169.99,169.99,0,3,1,0,0,1,0,0,0.62,0,1
169.99,169.99,1,1,1,0,0,0,0,0,0.4,1,1
169.99,169.99,1,1,1,0,0,0,0,0,0.19,0,1
169.99,169.99,1,1,1,0,0,0,0,0,17.13,1,1
169.99,169.99,1,1,1,0,0,0,0,1,0.4,0,1
169.99,169.99,1,1,1,0,0,1,0,0,0.3,0,1
169.99,169.99,1,1,1,0,0,0,0,0,0.3,0,1
169.99,169.99,1,1,1,0,0,0,0,0,6.1,0,1
169.99,169.99,1,1,1,0,1,1,0,0,1.02,0,1
169.99,169.99,1,1,1,0,0,0,0,0,8.9,1,1
169.99,169.99,1,1,1,0,1,1,1,0,2.4,1,1
169.99,169.99,1,1,1,0,0,0,0,0,2.2,0,1
169.99,169.99,1,1,1,0,0,1,1,0,2.2,0,1
169.99,169.99,1,1,1,0,1,1,0,0,1.4,1,1
169.99,169.99,1,1,1,0,0,0,0,0,5.3,1,1
169.99,169.99,1,1,1,0,1,1,0,0,5.3,1,1
169.99,169.99,1,1,1,0,0,0,0,0,0.75,0,1
169.99,169.99,1,1,1,0,0,1,1,0,0.23375,0,1
169.99,169.99,1,1,1,0,0,0,0,0,0.908,1,1
169.99,169.99,1,1,1,0,0,1,0,0,17.13,0,1
169.99,169.99,1,1,1,0,0,0,0,0,0.4,0,1
169.99,169.99,1,1,1,0,0,1,0,0,0.4,1,1
169.99,169.99,1,1,1,0,0,0,0,0,0.01875,1,1
169.99,169.99,1,1,1,1,0,0,0,0,0.5,1,1
169.99,169.99,1,1,1,0,0,1,0,0,1.6,0,1
169.99,169.99,1,1,1,0,1,1,0,0,1.6,0,1
169.99,169.99,1,3,1,0,1,1,1,0,0.079375,0,1
169.99,169.99,1,1,1,0,0,1,1,0,0.079375,0,1
169.99,169.99,1,1,1,0,1,1,0,0,2.4,0,1
169.99,169.99,1,1,1,0,0,0,0,0,3.02,0,1
169.99,169.99,1,1,1,1,0,0,0,0,14.1,1,1
169.99,169.99,1,1,1,0,0,0,0,1,0.05,1,1
169.99,169.99,1,1,1,0,1,1,0,1,21,1,1
169.99,169.99,1,1,1,1,0,0,0,0,21,1,1
169.99,169.99,1,1,1,0,0,0,0,0,1,0,1
169.99,169.99,1,1,1,0,0,0,0,0,1,1,1
169.99,169.99,1,1,1,1,0,0,0,0,0.675,0,1
169.99,169.99,1,1,1,0,0,0,0,0,1.98,0,1
169.99,169.99,1,1,1,0,1,1,0,0,15.25,1,1
169.99,169.99,1,1,1,0,0,0,0,0,53.8,0,1
169.99,169.99,1,1,1,0,0,0,0,0,18.7,1,1
169.99,169.99,1,1,1,1,0,0,0,0,0.54375,1,1
169.99,169.99,1,1,1,1,1,1,0,0,1.1,1,1
169.99,169.99,1,1,1,0,0,0,0,0,0.54,1,1
169.99,169.99,1,1,1,0,0,1,1,0,0.54,0,1
169.99,169.99,1,1,1,0,0,0,0,0,1.29,1,1
169.99,169.99,1,3,1,0,1,0,0,0,30,0,1
169.99,169.99,1,1,1,0,1,1,0,0,4.25,1,1
169.99,169.99,1,1,1,0,0,1,1,0,2.2,0,1
169.99,169.99,1,1,1,0,1,1,1,0,6.1,0,1
169.99,169.99,1,1,1,0,1,1,1,0,1.43125,1,1
169.99,169.99,1,1,1,0,0,0,0,0,1.43,0,1
169.99,169.99,1,1,1,1,0,0,0,1,1.43125,1,1
169.99,169.99,1,3,1,0,0,0,0,0,0.0875,1,1
169.99,169.99,1,1,1,0,0,1,0,0,2.34,1,1
169.99,169.99,1,3,1,0,0,0,0,0,16,0,1
169.99,169.99,1,1,1,0,0,0,0,0,0.75,0,1
169.99,169.99,1,1,1,0,0,0,0,0,1,0,1
169.99,169.99,1,1,1,0,0,0,0,0,0.45,0,1
169.99,169.99,1,1,1,0,0,0,0,0,60,1,1
170,170,0,3,1,1,1,1,0,0,17.13,0,1
170.38,170.38,1,1,1,0,0,0,0,0,54.5,1,1
179.99,160.93,1,1,1,1,0,1,1,0,0.36875,1,1
170.71,170.71,1,1,1,0,1,1,1,0,23.1,0,1
170.9,170.9,1,1,1,0,0,1,1,0,1.25,0,1
170.99,170.99,1,1,1,0,0,0,0,0,0.05,0,1
170.99,170.99,1,1,1,0,0,0,0,0,7.2,0,1
170.99,170.99,1,1,1,1,0,0,0,0,54.5,1,1
170.99,170.99,1,1,1,0,0,0,0,0,54.5,0,1
170.99,170.99,1,1,1,0,0,0,0,0,0.61,0,1
170.99,170.99,1,1,1,0,0,0,0,0,0.3,1,1
170.99,170.99,1,3,1,0,0,0,0,0,3,0,1
229.99,112,1,1,1,1,0,1,1,1,3,0,1
171.16,171.16,1,1,1,0,0,1,0,0,2,0,1
181.16,161.23,1,1,1,1,0,1,1,0,0.005,1,1
171.35,171.35,1,1,1,0,1,1,1,0,17.13,1,1
171.35,171.35,1,1,1,0,0,1,1,0,54.5,1,1
171.55,171.55,0,1,1,0,0,0,0,0,5.07,0,1
171.98,171.98,0,3,1,0,0,1,0,0,2.7,0,1
171.99,171.99,0,3,1,0,0,0,0,0,2,0,1
171.99,171.99,0,3,1,0,0,1,0,0,0.54375,0,1
171.99,171.99,1,1,1,1,0,0,0,0,7.1,1,1
171.99,171.99,1,1,1,0,0,0,0,0,54.2,1,1
171.99,171.99,1,1,1,0,0,0,0,0,6,0,1
171.99,171.99,1,1,1,0,0,1,0,0,1.77,1,1
171.99,171.99,1,1,1,0,0,0,0,0,1.77,0,1
172.1,172.1,1,1,1,0,0,1,0,0,164.2,1,1
179.95,164.95,1,1,1,1,0,1,1,0,0.23,0,1
172.59,172.59,0,3,1,0,1,1,0,0,7,0,1
172.85,172.85,1,1,1,0,1,1,1,0,7,0,1
172.98,172.98,1,1,1,0,1,1,0,1,0.95625,1,1
172.99,172.99,1,1,1,0,0,0,0,0,7,1,1
172.99,172.99,1,1,1,0,0,0,0,0,4.5,0,1
172.99,172.99,1,1,1,0,0,0,0,0,2.91,1,1
173.15,173.15,1,1,1,0,1,1,1,0,0.9259,0,1
173.36,173.36,0,1,1,0,0,1,0,0,0.62375,0,1
173.39,173.39,1,1,1,0,0,1,1,0,1.15,0,1
173.49,173.49,1,1,1,0,0,1,1,0,6.2,1,1
173.54,173.54,1,1,1,0,1,1,0,0,0.83125,1,1
173.74,173.74,1,1,1,0,1,1,1,0,2.65,0,1
173.79,173.79,1,1,1,0,1,1,1,0,0.36875,0,1
173.98,173.98,1,1,1,0,1,1,0,1,6.76,0,1
189.99,157.99,1,1,1,1,0,1,1,1,7.5,1,1
173.99,173.99,1,1,1,0,0,0,0,0,0.5,0,1
173.99,173.99,1,1,1,0,0,0,0,0,0.59525,1,1
173.99,173.99,1,1,1,0,0,0,0,0,0.2,1,1
199.99,147.99,1,1,1,1,0,1,1,0,54.5,0,1
173.99,173.99,1,1,1,0,0,0,0,0,0.61,1,1
173.99,173.99,1,1,1,1,0,0,0,1,35.1,0,1
173.99,173.99,1,1,1,1,0,0,0,1,1.25,1,1
199.99,148,1,1,1,1,1,1,1,1,4.96,1,1
174,174,1,1,1,0,1,1,0,0,10.8,0,1
174,174,1,1,1,0,1,0,0,0,3.3,0,1
174,174,1,1,1,0,0,1,1,0,3.3,0,1
179.98,168.11,1,1,1,1,0,1,1,0,0.916875,0,1
174.29,174.29,0,1,1,0,0,0,0,0,4.7,0,1
179.99,168.82,1,1,1,1,0,1,1,0,0.63125,0,1
199,149.88,1,1,1,1,0,1,1,1,2.5,0,1
174.47,174.47,1,1,1,0,1,1,0,0,0.7,1,1
199.99,149,1,1,1,1,0,1,1,0,0.23,0,1
174.89,174.89,1,1,1,0,0,1,0,0,4.96,0,1
174.89,174.89,1,1,1,0,0,1,1,0,0.4,1,1
174.9,174.9,1,1,1,0,1,1,0,0,0.59525,0,1
174.95,174.95,0,3,1,0,1,0,0,0,0.41875,1,1
174.95,174.95,1,1,1,1,0,1,0,0,11.2,1,1
174.95,174.95,1,1,1,0,0,1,1,0,8.28,1,1
174.95,174.95,1,1,1,0,1,1,0,0,0.88125,0,1
174.96,174.96,1,1,1,0,0,1,1,0,0.88125,1,1
174.97,174.97,1,1,1,0,1,1,0,0,75.2,1,1
174.98,174.98,0,3,1,1,1,0,0,0,6.2,0,1
174.99,174.99,0,1,1,1,0,0,0,0,52.4,0,1
174.99,174.99,1,1,1,0,0,0,0,0,4.5,0,1
174.99,174.99,1,1,1,0,0,1,1,1,53.8,1,1
174.99,174.99,1,1,1,0,0,1,0,0,5.07,0,1
174.99,174.99,1,1,1,1,0,0,0,0,0.07,1,1
174.99,174.99,1,1,1,1,0,0,0,0,18.7,1,1
199.99,149.99,1,1,1,1,0,1,1,0,1.53,1,1
174.99,174.99,1,1,1,0,0,0,0,0,7.1,0,1
174.99,174.99,1,1,1,0,1,1,0,0,0.54375,0,1
174.99,174.99,1,1,1,1,0,0,0,0,0.005,1,1
174.99,174.99,1,1,1,1,0,0,0,1,1.53,0,1
174.99,174.99,1,1,1,0,1,1,0,0,2.2,0,1
174.99,174.99,1,1,1,0,1,1,0,1,0.5,0,1
199.99,149.99,1,3,1,0,0,0,0,0,350,1,1
175,175,1,1,1,0,1,1,0,0,0.908,1,1
181.16,168.99,1,1,1,1,0,1,1,0,0.1,0,1
181.01,169.99,1,1,1,1,0,1,1,0,53.8,1,1
175.84,175.84,1,1,1,0,0,1,0,0,1.43125,1,1
175.98,175.98,1,1,1,0,1,1,1,0,32.4,0,1
175.99,175.99,1,1,1,0,0,0,0,0,24.9,0,1
175.99,175.99,1,1,1,1,0,0,0,0,2.4,0,1
175.99,175.99,1,1,1,1,0,0,0,1,6.76,0,1
202,149.99,1,1,1,1,1,1,1,0,0.005,0,1
176,176,1,1,1,0,1,1,0,0,3,0,1
176.24,176.24,1,1,1,0,0,1,1,0,85.7,0,1
176.3,176.3,0,3,1,1,1,1,0,0,0.95625,0,1
176.36,176.36,1,1,1,0,1,1,0,0,8.28,1,1
176.45,176.45,1,1,1,0,0,1,1,0,2,0,1
189.99,162.99,1,1,1,1,0,1,1,0,0.2,0,1
176.66,176.66,1,1,1,0,1,1,1,0,26,1,1
176.72,176.72,1,1,1,0,0,1,1,0,3,0,1
176.73,176.73,1,1,1,0,0,1,1,0,0.2875,1,1
176.78,176.78,1,1,1,0,0,1,1,0,0.61,0,1
176.99,176.99,1,1,1,0,0,0,0,0,2.31,0,1
176.99,176.99,1,1,1,1,0,0,0,0,1.65,1,1
176.99,176.99,1,1,1,1,0,0,0,0,0.2,1,1
176.99,176.99,1,1,1,0,0,0,0,0,2.5,0,1
177,177,1,2,1,0,1,1,0,1,2.3,1,1
177.19,177.19,1,1,1,0,0,0,0,1,25.8,0,1
177.2,177.2,0,1,1,0,0,0,0,0,0.079375,0,1
177.42,177.42,0,3,1,1,0,0,0,0,1.53,0,1
230,124.99,1,1,1,1,1,1,1,0,4.8,0,1
177.5,177.5,0,3,1,0,1,0,0,1,0.396875,0,1
177.77,177.77,0,3,1,1,0,1,0,0,26,0,1
177.95,177.95,0,3,1,0,1,1,0,0,0.04,1,1
177.99,177.99,1,1,1,0,1,1,0,1,2.7,0,1
177.99,177.99,1,1,1,0,0,1,1,1,23.8,1,1
177.99,177.99,1,1,1,1,0,0,0,0,10.15,0,1
177.99,177.99,1,1,1,0,0,0,0,0,8.6,0,1
177.99,177.99,1,1,1,0,0,1,0,1,1.4,0,1
177.99,177.99,1,1,1,1,1,1,0,1,55,0,1
177.99,177.99,1,1,1,0,0,0,0,0,8.4,1,1
177.99,177.99,1,1,1,0,0,0,0,0,1.05,0,1
178,178,0,1,1,1,1,1,0,1,23.8,1,1
178,178,0,3,1,1,1,1,0,1,0.54375,0,1
178,178,0,1,1,0,0,0,0,1,3.1,1,1
178,178,1,1,1,1,0,1,0,1,0.2,0,1
178,178,1,1,1,1,1,1,0,1,0.2,0,1
178,178,1,1,1,1,1,1,0,1,11,1,1
178,178,1,1,1,0,1,1,0,1,5.2,0,1
198,158,1,1,1,1,0,1,1,1,3,0,1
198,158,1,1,1,1,0,1,1,1,70.3,0,1
178.14,178.14,1,1,1,0,0,1,1,0,0.0875,1,1
178.28,178.28,1,1,1,0,1,1,1,0,2.96,0,1
178.71,178.71,0,3,1,1,0,1,0,0,1.53,1,1
178.71,178.71,0,1,1,0,0,1,0,0,0.04,0,1
178.73,178.73,1,1,1,0,0,1,1,0,5.3,0,1
178.99,178.99,0,3,1,0,1,0,0,0,0.41875,0,1
178.99,178.99,0,3,1,0,0,0,0,0,13.9,1,1
178.99,178.99,1,1,1,1,0,0,0,0,4.5,0,1
178.99,178.99,1,1,1,0,0,0,0,0,0.0875,0,1
229.99,127.99,1,1,1,1,0,1,1,1,21.4,1,1
178.99,178.99,1,1,1,0,0,0,0,0,5.7,0,1
179,179,0,3,1,0,1,1,0,0,4.96,0,1
179,179,0,1,1,0,1,1,0,0,0.05,0,1
179,179,0,3,1,1,1,0,0,0,0.05,1,1
179,179,0,3,1,0,0,0,0,0,0.59525,1,1
179,179,0,3,1,1,0,1,0,0,4,1,1
179,179,1,1,1,0,0,1,1,0,1.25,1,1
179,179,1,1,1,0,1,1,0,0,1.1,1,1
179,179,1,1,1,0,1,1,0,0,1.43125,1,1
199,159,1,1,1,1,0,1,1,0,1.43125,1,1
179,179,1,1,1,0,0,1,1,0,63.5,1,1
179,179,1,1,1,0,1,1,0,0,8,1,1
179,179,1,1,1,0,1,1,0,0,2,0,1
179,179,1,1,1,0,1,1,0,1,1,0,1
179,179,1,1,1,0,0,1,1,0,1.53,0,1
179,179,1,1,1,0,0,1,0,0,0.2425,0,1
179,179,1,1,1,0,0,0,0,0,0.320625,0,1
179,179,1,1,1,0,0,1,0,1,2.54,0,1
179.02,179.02,0,1,1,0,0,1,0,0,0.36875,0,1
179.08,179.08,1,1,1,0,1,1,1,0,0.05,0,1
249.95,109,1,1,1,1,0,1,1,0,3.5,0,1
179.5,179.5,0,3,1,1,1,1,0,0,0.1,1,1
179.57,179.57,0,3,1,0,1,1,0,0,7.8,0,1
179.8,179.8,1,1,1,0,0,1,1,0,0.62,1,1
179.8,179.8,1,1,1,0,0,0,0,0,0.4,0,1
179.85,179.85,1,1,1,0,1,1,1,0,0.4,1,1
179.89,179.89,1,1,1,0,1,1,1,0,0.05,0,1
179.95,179.95,0,1,1,1,1,1,0,0,0.4,1,1
179.95,179.95,0,1,1,0,0,1,0,0,0.575,0,1
179.95,179.95,0,3,1,0,1,0,0,1,0.433125,1,1
179.95,179.95,0,3,1,1,1,1,0,0,32.4,1,1
179.95,179.95,1,1,1,0,0,1,0,0,0.63125,1,1
179.95,179.95,1,1,1,0,1,1,1,0,4.6,1,1
179.95,179.95,1,1,1,1,1,1,0,0,0.23,1,1
179.95,179.95,1,1,1,0,0,1,1,0,0.00125,1,1
179.95,179.95,1,1,1,0,1,1,0,0,0.35,1,1
179.95,179.95,1,1,1,0,1,1,0,0,1.02,1,1
179.95,179.95,1,1,1,0,0,0,0,0,70.3,0,1
179.95,179.95,1,1,1,0,0,0,0,0,2.54,0,1
179.95,179.95,1,1,1,0,1,1,0,0,2.54,0,1
179.98,179.98,0,1,1,0,0,0,0,0,0.005,1,1
179.98,179.98,0,1,1,0,0,1,0,0,6.2,0,1
179.98,179.98,0,3,1,0,1,0,0,0,0.35,0,1
179.98,179.98,0,1,1,0,0,0,0,0,0.1,0,1
179.98,179.98,0,1,1,0,0,0,0,0,1.08,0,1
179.98,179.98,0,1,1,0,0,0,0,0,1.08,1,1
179.98,179.98,0,3,1,0,0,1,0,0,5.2,1,1
179.98,179.98,1,1,1,0,0,0,0,0,12.5,0,1
179.98,179.98,1,1,1,0,0,1,1,0,2.96,1,1
179.98,179.98,1,1,1,0,0,0,0,0,2.96,1,1
179.98,179.98,1,1,1,0,0,0,0,0,2.7,1,1
179.98,179.98,1,1,1,0,0,0,0,0,1,1,1
179.98,179.98,1,1,1,0,0,1,1,0,1.76,0,1
